controller,peak_jerk,endpoint_err,osc_amp
snn_surrogate_only,244.0027892589569,2.412036657333374,0.2587301743400829
snn_surrogate_only,243.94398496951908,0.7958278059959412,0.20433852621816023
snn_surrogate_only,243.95412765443325,0.8239971995353699,0.2151010970419501
snn_surrogate_only,243.9840136503335,0.9568825364112854,0.23511663301144686
snn_surrogate_only,243.889051489532,0.9774928092956543,0.24160896756223896
snn_surrogate_only,243.96381922997534,0.6657536625862122,0.17257801286348845
snn_surrogate_only,243.95936634391546,0.8280481696128845,0.21090052219805874
snn_surrogate_only,243.9710369799286,0.8488554358482361,0.2080686583091597
snn_surrogate_only,243.97813831456006,0.8481073975563049,0.21357320837286017
snn_surrogate_only,243.89589088968933,0.7677167057991028,0.19846568630419725
snn_surrogate_only,243.94714273512363,0.744050920009613,0.19143071241343784
snn_surrogate_only,243.9729287289083,0.9116976857185364,0.2316597592289262
snn_surrogate_only,244.00465190410614,2.404688835144043,0.2602949887987351
snn_surrogate_only,243.94114734604955,0.8976314067840576,0.22469318138772784
snn_surrogate_only,304.7984791919589,0.7052910327911377,0.18477744152677592
snn_surrogate_only,243.9555864839349,0.8684393763542175,0.22266259983841505
snn_surrogate_only,244.00092661380768,2.4109039306640625,0.26439941149738455
snn_surrogate_only,243.96828666795045,0.6948534846305847,0.17760945856351174
snn_surrogate_only,243.95404034294188,0.8798263669013977,0.22555060661860374
snn_surrogate_only,243.9643139950931,0.8229549527168274,0.21392011689600152
snn_surrogate_only,243.97112429141998,2.4125149250030518,0.260933670043884
snn_surrogate_only,243.95756190642715,0.6983016133308411,0.1791165509071853
snn_surrogate_only,304.9112856388092,2.403519868850708,0.25603559437972595
snn_surrogate_only,244.0018579363823,2.4146697521209717,0.26455233868391914
snn_surrogate_only,243.92863269895315,0.9620314836502075,0.24272470856608053
snn_surrogate_only,243.9664676785469,1.105277180671692,0.26749832356470105
snn_surrogate_only,304.9038350582123,2.419081211090088,0.2578711009494893
snn_surrogate_only,244.07729506492615,2.4145071506500244,0.2593649291730178
snn_surrogate_only,304.8239159397781,0.8495714068412781,0.20334825680413604
snn_surrogate_only,243.96950175287202,0.9662138819694519,0.24539240434513324
snn_surrogate_only,244.0018579363823,2.4165849685668945,0.25067281090756705
snn_surrogate_only,305.0028462894261,0.7196865677833557,0.1874075489373868
snn_surrogate_only,243.97228844463825,0.8973992466926575,0.2230582111835916
snn_surrogate_only,243.90796170337126,0.8128243684768677,0.21188632734553178
snn_surrogate_only,243.9850322843995,1.0954421758651733,0.26913013334759445
snn_surrogate_only,243.93497733399272,0.8159643411636353,0.20633780469408242
snn_surrogate_only,243.9649833831936,0.9223041534423828,0.2364319416145729
snn_surrogate_only,244.00744587183,2.415642738342285,0.260763880461294
snn_surrogate_only,304.8051585210487,0.7709659934043884,0.200132551855554
snn_surrogate_only,304.8703074455261,2.400571823120117,0.2543832104202589
snn_surrogate_only,243.91053011640906,0.8667916655540466,0.22237972908700923
snn_surrogate_only,243.96392109338194,0.7296968698501587,0.18218831888375966
snn_surrogate_only,122.04819358885288,0.7735326886177063,0.1981186756003034
snn_surrogate_only,304.9224615097046,2.4172616004943848,0.2577784247306809
snn_surrogate_only,243.98491950705647,1.0143451690673828,0.24849515483525525
snn_surrogate_only,243.90476755797863,0.7380251288414001,0.1885691950923557
snn_surrogate_only,244.00822985626291,0.837597131729126,0.2104634201689071
snn_surrogate_only,243.9535892335698,0.7874872088432312,0.1997561885754662
snn_surrogate_only,243.97161905653775,0.7350058555603027,0.19333588543087846
snn_surrogate_only,243.99987887591124,0.8504316210746765,0.22017611560561917
snn_surrogate_only,243.98963432759047,0.7656518816947937,0.19499586552654394
snn_surrogate_only,244.0048338030465,1.1152925491333008,0.28275158761172964
snn_surrogate_only,243.966720518074,0.9751451015472412,0.2493681394417994
snn_surrogate_only,243.9582021906972,1.1057018041610718,0.2788144832910564
snn_surrogate_only,243.9755480736494,2.4003655910491943,0.25719039698596446
snn_surrogate_only,243.94472711719573,0.715347409248352,0.1816427990143965
snn_surrogate_only,241.40067398548126,0.7786736488342285,0.20463667746444622
snn_surrogate_only,243.92292834818363,0.6905243396759033,0.17556031019043702
snn_surrogate_only,243.97391825914383,1.027378797531128,0.25173371235976955
snn_surrogate_only,244.00651454925537,2.415239095687866,0.2591911401777484
snn_surrogate_only,243.967748247087,0.9824087619781494,0.24285710534354987
snn_surrogate_only,305.01851870212704,1.0432994365692139,0.2637686770714001
snn_surrogate_only,243.96047228947282,0.8359593749046326,0.21081625834388593
snn_surrogate_only,243.97043671342544,0.8620973229408264,0.21519550414092278
snn_surrogate_only,243.97671222686768,2.4043941497802734,0.2502964243018578
snn_surrogate_only,243.97653760388494,0.9756028056144714,0.24572559574613173
snn_surrogate_only,243.97845845669508,2.415942907333374,0.2583939999432596
snn_surrogate_only,243.96454682573676,0.8415151238441467,0.21142227810672293
snn_surrogate_only,305.0137256650487,0.8410569429397583,0.2094434623064913
snn_surrogate_only,241.4695918560028,0.7340055108070374,0.19214301884245555
snn_surrogate_only,243.92287014052272,0.9277580976486206,0.23304490611308826
snn_surrogate_only,244.0015086904168,0.9418784976005554,0.23950381845540378
snn_surrogate_only,304.9112856388092,2.4065303802490234,0.25482461854514676
snn_surrogate_only,244.0038042550441,0.8804361820220947,0.22740429055112837
snn_surrogate_only,305.01780565828085,0.9855955243110657,0.24871822740055147
snn_surrogate_only,305.0140221603215,0.898495078086853,0.22442742659181114
snn_surrogate_only,243.90482576563954,0.9373557567596436,0.22569409040278487
snn_surrogate_only,243.96911612711847,0.7867156863212585,0.20250824572954035
snn_surrogate_only,244.00869733653963,0.9530209302902222,0.23578451265369155
snn_surrogate_only,243.92502382397652,0.6136091947555542,0.1641425244246517
snn_surrogate_only,244.0018579363823,2.405485153198242,0.26144494268232876
snn_surrogate_only,243.92333580181003,0.7868602871894836,0.20048981071068128
snn_surrogate_only,243.99079848080873,0.8300287127494812,0.20827284382772612
snn_surrogate_only,243.9816016703844,0.8675251007080078,0.2146645946147424
snn_surrogate_only,243.90133330598474,0.8772784471511841,0.21604206959816705
snn_surrogate_only,243.96191292908043,1.213435173034668,0.2961072084741898
snn_surrogate_only,243.96647495450452,0.677811324596405,0.17608639113830635
snn_surrogate_only,244.00171241723,1.114458680152893,0.2742854300573114
