controller,peak_jerk,endpoint_err,osc_amp
snn_stdp,122.45634570717812,0.20567098259925842,0.07132172343573227
snn_stdp,122.44493700563908,0.16526855528354645,0.05525037702063483
snn_stdp,122.6391177624464,0.16838818788528442,0.047908913270738616
snn_stdp,122.64656834304333,0.18709678947925568,0.048219053438076094
snn_stdp,122.6412714459002,0.06520741432905197,0.03695925874499666
snn_stdp,122.49528663232923,0.10461487621068954,0.0452701900012954
snn_stdp,122.5245650857687,0.1750202775001526,0.05870879525213285
snn_stdp,122.62538075447083,0.1212330088019371,0.044902981093554284
snn_stdp,122.5159503519535,0.18321943283081055,0.055113339380396455
snn_stdp,122.56059562787414,0.10756739228963852,0.04791137209281842
snn_stdp,122.6473250426352,0.10059766471385956,0.048369044606981736
snn_stdp,122.5306186825037,0.1778857707977295,0.04683813177667059
snn_stdp,122.43329547345638,0.1914576292037964,0.055275779652566324
snn_stdp,122.64243559911847,0.09804891049861908,0.04512294815148404
snn_stdp,122.61007213965058,0.11025088280439377,0.04757044621158823
snn_stdp,122.50232975929976,0.15006642043590546,0.056063623639422605
snn_stdp,122.3923172801733,0.17005853354930878,0.05810907812643372
snn_stdp,122.52177111804485,0.11229544878005981,0.04852423167150062
snn_stdp,122.47427366673946,0.18130351603031158,0.05658576688952951
snn_stdp,122.46984988451004,0.17501750588417053,0.055424197868341005
snn_stdp,122.41583317518234,0.1981789618730545,0.05795454287264192
snn_stdp,122.58929200470448,0.11081316322088242,0.04633842018317824
snn_stdp,122.40465730428696,0.1947544813156128,0.05940271647472251
snn_stdp,122.39848729223013,0.15317317843437195,0.056946103407476516
snn_stdp,122.5362066179514,0.15940053761005402,0.04730648014812086
snn_stdp,122.45494872331619,0.21944035589694977,0.06056111344786136
snn_stdp,122.39697389304638,0.18150413036346436,0.059199246282634364
snn_stdp,122.40512296557426,0.1593480259180069,0.05877162525077901
snn_stdp,122.61484516784549,0.09876666218042374,0.04495965971924254
snn_stdp,122.49615974724293,0.18554256856441498,0.046779821542244734
snn_stdp,122.403958812356,0.2032143920660019,0.05812201990091035
snn_stdp,122.584227938205,0.10827309638261795,0.049028872507235026
snn_stdp,122.52642773091793,0.2082403302192688,0.05743584165176498
snn_stdp,122.60919902473688,0.11419172585010529,0.036690812097093725
snn_stdp,122.4791631102562,0.21771855652332306,0.055719983032952954
snn_stdp,122.64749966561794,0.12655167281627655,0.037190276785185584
snn_stdp,122.60698713362217,0.14320991933345795,0.03744548533691504
snn_stdp,122.39674106240273,0.15170453488826752,0.05681969011503392
snn_stdp,122.61164374649525,0.14678409695625305,0.04813107097227866
snn_stdp,122.41210788488388,0.17445749044418335,0.057521063909986576
snn_stdp,122.62142263352871,0.08358638733625412,0.036142473331378426
snn_stdp,122.4311999976635,0.12465739995241165,0.056254764239256114
snn_stdp,122.59787763468921,0.08320910483598709,0.037258534704334934
snn_stdp,122.37834744155407,0.16919343173503876,0.06024531233981382
snn_stdp,122.46565893292427,0.18267540633678436,0.04799587218698601
snn_stdp,122.63574171811342,0.13307206332683563,0.04674856234063575
snn_stdp,122.49092105776072,0.1434944123029709,0.060158626449293304
snn_stdp,122.55669571459293,0.14654815196990967,0.056457300258054316
snn_stdp,122.51199223101139,0.15017645061016083,0.04633526078355609
snn_stdp,122.54063040018082,0.18759052455425262,0.05732951764823755
snn_stdp,122.54039756953716,0.10596246272325516,0.04515948161690346
snn_stdp,122.46798723936081,0.13517113029956818,0.05886212476277471
snn_stdp,122.57578782737255,0.1627989411354065,0.057474832813939565
snn_stdp,122.52526357769966,0.22019252181053162,0.05661144292455665
snn_stdp,122.39580973982811,0.20274293422698975,0.0576181432227658
snn_stdp,122.45017569512129,0.13487555086612701,0.05571128764847164
snn_stdp,122.66478734090924,0.09482578188180923,0.03916595275509629
snn_stdp,122.65774421393871,0.12310589104890823,0.04706802200426794
snn_stdp,122.4610023200512,0.18704500794410706,0.055669958058028726
snn_stdp,122.40582145750523,0.16009952127933502,0.05591969306109636
snn_stdp,122.40349315106869,0.20237980782985687,0.060355593863420785
snn_stdp,122.59138748049736,0.14848177134990692,0.04550257113313225
snn_stdp,122.62968812137842,0.12550659477710724,0.04565163938325966
snn_stdp,122.45145626366138,0.15964831411838531,0.05503202048613347
snn_stdp,122.37508781254292,0.13051128387451172,0.057580850216892916
snn_stdp,122.52293527126312,0.220598503947258,0.057734096081463515
snn_stdp,122.3953440785408,0.12912406027317047,0.05664661142696417
snn_stdp,122.494762763381,0.15593919157981873,0.048680521202790955
snn_stdp,122.58975766599178,0.1361071914434433,0.04512078071754826
snn_stdp,122.60267976671457,0.10116493701934814,0.03686911200457623
snn_stdp,122.52270244061947,0.183124840259552,0.05658123578206662
snn_stdp,122.6300373673439,0.1650538444519043,0.046750909661880904
snn_stdp,122.45145626366138,0.1516065150499344,0.06052717397326089
snn_stdp,122.500816360116,0.1802811622619629,0.05890143923597724
snn_stdp,122.59237701073289,0.10100674629211426,0.046760380754899064
snn_stdp,122.58696369826794,0.175721675157547,0.0485995249411126
snn_stdp,122.59668437764049,0.1014517992734909,0.04443946455307034
snn_stdp,122.46682308614254,0.14593365788459778,0.05750010465108496
snn_stdp,122.52037413418293,0.14132027328014374,0.04474196065509561
snn_stdp,122.6862077601254,0.10676421970129013,0.04907799727028003
snn_stdp,122.37462215125561,0.16128860414028168,0.06038925750824259
snn_stdp,122.62433301657438,0.12086383253335953,0.038281754777684814
